_row,company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,区分
948,キナバル株式会社,https://kinabal.co.jp/,,,,https://kinabal.co.jp/contact/,,,,,,,,,hybrid
949,si-design,https://si-design.jp/,,,,https://si-design.jp/contact/index.html,,,,,,,,,hybrid
950,株式会社コンティ,https://senoweb.jp/,,,,https://senoweb.jp/contact/,,,,,,,,,hybrid
951,tenicom合同会社,https://tenicom.jp/,,,,https://tenicom.jp/contact/,,,,,,,,,web_production
952,株式会社ビーチサイドワークス,https://beachsideworks.com/,,,,https://beachsideworks.com/contact,,,,,,,,,web_production
953,株式会社アーティエイト,https://www.artieate.com/,,,,https://www.artieate.com/contact/,,,,,,,,,hybrid
954,株式会社 ハーモナイズ,https://harmonize.co.jp/,,,,https://harmonize.co.jp/contact/,,,,,,,,,hybrid
955,アピステクノロジー株式会社,https://apice-tec.co.jp/,,,,https://apice-tec.co.jp/inquiry/,,,,,,,,,hybrid
956,株式会社バンブーウエイブ,https://www.bamboowave.co.jp/,,,,https://www.bamboowave.co.jp/contactus.html,,,,,,,,,web_production
957,株式会社ジェー・エス・ワイ,http://www.jsy.co.jp/,,,,https://www.jsy.co.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,,,,,,,,,web_production
958,メディアアート株式会社,https://www.mediaart.co.jp/,,,,https://www.mediaart.co.jp/contactus/index.html,,,,,,,,,web_production
959,株式会社マーべリックス,https://mavericks09.com/,,,,https://mavericks09.com/contact/,,,,,,,,,web_production
960,有限会社ネクスト,http://www.next-21.co.jp/,,,,http://www.next-21.co.jp/contact/index.php,,,,,,,,,業種違い
961,株式会社篠原エンタープライズ,https://www.takefactory.com/,,,,https://www.takefactory.com/contact/,,,,,,,,,業種違い
962,株式会社SACOOL,https://sacool.jp/,,,,https://sacool.jp/contact/,,,,,,,,,web_production
963,株式会社 映像企画センター,http://www.ekc.co.jp/,,,,https://ekc.co.jp/%e3%81%8a%e5%95%8f%e5%90%88%e3%81%9b/,,,営業不可,,,,,,hybrid
964,アデリープランニング株式会社,https://www.e-adeliae.com/,,,,https://www.e-adeliae.com/contact/,,,,,,,,,web_production
965,Carry＠Company,https://carry-atmark.com/,,,,https://carry-atmark.com/contact/,,,,,,,,,hybrid
966,株式会社インテンス,https://www.intens.co.jp/,,,,https://www.intens.co.jp/contact.php,,,,,,,,,hybrid
967,ビーコモンズ株式会社,http://bcommons.co.jp/,,,,https://www.bcommons.co.jp/#contact,,,,,,,,,hybrid
968,株式会社マメクジラ,https://www.mamekujira.com/,,,,https://www.mamekujira.com/,,,,,,,,,web_production
969,有限会社ペア･ファクトリー,https://www.pair-factory.com/,,,,https://www.pair-factory.com/contact/,,,,,,,,,web_production
970,株式会社IT・クリエイト,https://www.it-create.co.jp/,,,,https://www.it-create.co.jp/faq.html?sid=-LBCY-mBIFsD23nDY-vDY-vD2ZrBYVsD-L,,,,,,,,,web_production
971,株式会社 アールイー,https://www.re-inc.jp/,,,,https://www.re-inc.jp/contact.php,,,,,,,,,hybrid
972,有限会社ルーベックス,https://www.luvex.co.jp/,,,,https://www.luvex.co.jp/contact/,,,,,,,,,hybrid
973,株式会社ヨシ・ウェブ・サービス,https://www.yoshi-web.jp/,,,,https://www.yoshi-web.jp/otoiawase/,,,,,,,,,web_marketing
974,アイティソフトネット,https://www.it-softnet.com/,,,,https://www.it-softnet.com/contact/,,,,,,,,,hybrid
975,有限会社コーラル,https://www.coral.co.jp/,,,,https://www.coral.co.jp/contact.html,,,,,,,,,hybrid
976,株式会社YTC・PLUS,https://ytc-plus.jp/,,,,https://ytc-plus.jp/form/index.html,,,営業不可,,,,,,hybrid
977,株式会社シーブレイン,https://c-brains.jp/,,,,https://c-brains.jp/contact/?from=corporate,,,,,,,,,hybrid
978,株式会社プレッシャーポイント,https://www.pressurepoint.jp/,,,,https://www.pressurepoint.jp/cgi-bin/form/contact/form.cgi,,,,,,,,,hybrid
979,シフトテック株式会社,https://www.shift-tech.jp/,,,,https://www.shift-tech.jp/contact-other/,,,,,,,,,web_production
980,明日の株式会社,https://ashitano.co.jp/,,,,https://ashitano.co.jp/contact/,,,,,,,,,web_production
981,株式会社アーバン企画,https://www.urban-sp.jp/,,,,https://www.urban-sp.jp/contact/,,,,,,,,,hybrid
982,有限会社 コウチヤ,https://www.kouchiya.co.jp/,,,,https://www.kouchiya.co.jp/contact,,,,,,,,,hybrid
983,株式会社ビーンビズ,https://beanbiz.jp/,,,,https://beanbiz.jp/contact,,,,,,,,,web_production
984,KOMATSU DESIGN,https://www.komatsu-design.com/,,,,https://www.komatsu-design.com/#contact,,,,,,,,,業種違い
985,株式会社東邦プラン,http://www.tohoplan.co.jp/,,,,https://form-gw.hm-f.jp/hai2form/75fbec7b-c7d3-46bf-b149-8f5918b6c536,,,,,,,,,業種違い
986,ファーロ株式会社,https://www.faro-co.jp/,,,,https://www.faro-co.jp/contact.html,,,営業不可,,,,,,hybrid
987,アドムーヴ株式会社,https://admove.jp/,,,,https://admove.jp/,,,,,,,,,hybrid
988,株式会社プーズネット,https://poos.net/,,,,https://poos.net/contact.php,,,,,,,,,hybrid
989,クレオ株式会社,https://creo.ne.jp/,,,,https://creo.ne.jp/contact/,,,,,,,,,web_production
990,ニチデンワーク株式会社,https://ndw.co.jp/,,,,https://ndw.co.jp/contact/,,,,,,,,,業種違い
991,株式会社東邦通信システムズ,https://www.new-tts.co.jp/,,,,https://docs.google.com/forms/d/e/1FAIpQLSfxo9t_LhcQwLS3k2XNbwOK_gN0McdYdF88o7AXU6WKiMIAdQ/viewform,,,,,,,,,業種違い
992,株式会社SHNet,http://www.shnet.jp/,,,,https://shnet.jp/contact/,,,,,,,,,web_production
993,株式会社ともクリエーションズ,https://www.tomocre.com/,,,,https://www.tomocre.com/contact/,,,,,,,,,web_production
994,Gennai3株式会社,https://www.gennai3.co.jp/,,,,https://www.gennai3.co.jp/otoiawase,,,,,,,,,hybrid
995,富士ソフト企画株式会社,https://www.fsk-inc.co.jp/,,,,https://www.fsk-inc.co.jp/inquiry.html,,,,,,,,,業種違い
996,ピー・アイ・スクエア株式会社,https://www.pisquare.co.jp/,,,,https://www.pisquare.co.jp/contact.html,,,,,,,,,業種違い
997,BBQ株式会社,https://bbq-corp.com/,,,,https://bbq-corp.com/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,,,,,,,,,hybrid
998,株式会社 アバンセ,https://www.avance.tv/,,,,https://www.avance.tv/contact/,,,,,,,,,hybrid
999,株式会社Y−Systems,https://www.y-systems.co.jp/,,,,https://www.y-systems.co.jp/contact/index.html,,,,,,,,,業種違い
1000,株式会社FIVE J,https://fivej.co.jp/,,,,https://fivej.co.jp/contact.html,,,,,,,,,hybrid
1001,株式会社ソフトピア,https://www.softpia.co.jp/,,,,https://www.softpia.co.jp/faq/mail_form_products.html,,,,,,,,,
